customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,churn_date,random_col
2519-TWKFS,Male,0.0,Yes,Yes,25.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,2022-11-26,,5737
2889-FPWRM,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,2021-11-22,,3274
0626-QXNGV,Female,0.0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,2022-12-20,,7015
6723-CEGQI,Female,0.0,No,Yes,65.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,2019-08-12,,6722
6987-XQSJT,Female,1.0,No,No,ten,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,2020-05-31,,3989
4732-RRJZC,Male,0.0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,2024-01-14,,2042
9499-XPZXM,Female,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,No,2019-03-28,,1742
4338-EYCER,Male,0.0,Yes,No,21.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,2023-11-08,2024-04-28,4985
3007-FDPEA,,0.0,No,,,,,,No internet service,No internet service,No internet service,,,No internet service,Month-to-month,,,,39.85,No,2022-05-04,,3897
6350-XFYGW,Male,1.0,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,2019-01-23,,1305
4290-BSXUX,Male,0.0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,2021-03-30,,7214
8513-OLYGY,Male,0.0,Yes,No,119,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,No,2019-05-03,,9614
0311-QYWSS,Female,0.0,No,No,6.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No,2020-06-24,,9804
8705-DWKTI,Male,0.0,No,No,52.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,No,2022-11-13,,2059
8755-IWJHN,Male,1.0,Yes,No,-10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382,No,2019-11-14,,2710
0325-XBFAC,Male,0.0,No,No,8.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,2019-06-26,,4887
4480-QQRHC,Female,1.0,No,No,8.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,2019-10-27,,9230
0929-PECLO,Female,1.0,No,No,63.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No,2022-03-20,2022-10-26,6170
3680-CTHUH,Male,0.0,No,No,60.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,2019-04-13,,5109
1202-KKGFU,Female,0.0,Yes,No,12.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,2024-02-15,2027-03-15,9330
6112-KTHFQ,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,No,2019-07-21,,6968
1852-XEMDW,Male,0.0,No,No,  22.0 ,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,No,2023-11-27,,9862
2462-XIIJB,Male,0.0,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,2021-05-02,,8772
4760-XOHVN,Female,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,2021-08-15,,9983
1820-DJFPH,Female,0.0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No,2022-07-11,2025-10-16,6016
  9426-SXNHE  ,  Female  ,0.0,  No  ,  No  ,  2.0  ,  Yes  ,  No  ,  No  ,  No internet service  ,  No internet service  ,  No internet service  ,  No internet service  ,  No internet service  ,  No internet service  ,  Month-to-month  ,  No  ,  Bank transfer (automatic)  ,18.75,  53.15  ,  No  ,  2021-09-09  ,    ,  4370  
9068-FHQHD,Female,0.0,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,No,2024-04-15,2024-09-03,1553
1269-FOYWN,Male,0.0,Yes,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No,2024-01-21,,7568
9470-YFUYI,,,Yes,No,71.0,,,,Yes,Yes,No,Yes,,No,,,,,,No,2020-07-04,,3391
7817-BOQPW,Female,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,2020-09-19,,1098
7402-EYFXX,Male,1.0,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,No,2020-03-17,,8225
1853-UDXBW,,,Yes,Yes,,,,Fiber optic,No,No,No,,,No,,,,,,Yes,2020-07-16,,4816
9895-VFOXH,Female,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,2019-11-12,,5975
5458-CQJTA,Male,0.0,Yes,Yes,65.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,2022-07-20,2025-07-22,8055
1230-QAJDW,Male,0.0,No,No,3.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,No,2022-06-19,2025-02-23,3961
  5701-ZIKJE  ,  Male  ,0.0,  No  ,  No  ,  13.0  ,  Yes  ,  No  ,  DSL  ,  No  ,  No  ,  No  ,  Yes  ,  No  ,  No  ,  Month-to-month  ,  Yes  ,  Mailed check  ,50.55,  610.75  ,  No  ,  2020-07-23  ,    ,  8349  
5219-YIPTK,Female,0.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,2022-07-31,,6249
5032-MIYKT,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,2022-05-13,,6107
7396-VJUZB,,0.0,Yes,,,,,DSL,No,No,No,,,No,Month-to-month,No,,,,No,2024-03-02,,3416
9717-QEBGU,Male,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144,No,2024-06-19,,8098
5172-RKOCB,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875,No,2023-08-20,,3168
6509-TSGWN,Female,0.0,Yes,Yes,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,No,2022-06-30,,6571
3540-RZJYU,Female,0.0,No,No,15.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,2022-07-16,,8454
3178-CIFOT,Female,0.0,No,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,478.1,No,2023-01-23,,2048
2091-MJTFX,Female,0.0,Yes,Yes,30.0,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,2019-05-31,2020-03-14,4600
4530-NDRKU,Female,0.0,Yes,Yes,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,761.85,No,2024-03-13,,7097
5985-TBABQ,Female,0.0,No,No,32.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,No,2021-12-28,,3465
9800-ONTFE,Female,0.0,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,No,2020-01-31,,1251
6743-HHQPF,Male,0.0,Yes,No,42.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,No,2023-03-16,,4682
8455-HIRAQ,Female,0.0,No,No,8.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,No,2022-09-12,,5470
6616-AALSR,Female,0.0,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.3,6725.3,No,2022-01-28,,9284
0883-EIBTI,,,No,,2.0,Yes,,,No internet service,No internet service,No internet service,,No internet service,No internet service,,,,19.5,,Yes,2020-05-20,,8264
9415-ZNBSX,Female,0.0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,No,2023-12-08,,2626
4018-KJYUY,Male,0.0,No,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,No,2023-08-30,,3493
0722-TROQR,Female,1.0,No,No,  4.0 ,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,2019-10-17,2020-11-10,2666
7571-YXDAD,Female,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,2019-07-30,2022-11-01,9196
3884-UEBXB,Female,0.0,Yes,Yes,67.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,No,2024-02-16,2025-07-15,4183
8780-RSYYU,Female,0.0,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No,2022-04-08,,9019
5537-UXXVS,Female,0.0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No,2024-02-10,2025-04-26,1543
1791-PQHBB,Female,0.0,No,Yes,2.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,No,2021-09-10,,6029
8701-DGLVH,Male,0.0,No,No,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,No,2024-01-14,,1674
8741-LQOBK,Female,0.0,Yes,Yes,46.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,No,2021-05-19,2022-07-30,5990
3393-FMZPV,Female,0.0,No,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,2022-05-08,2022-06-01,1098
8082-GHXOP,Male,0.0,No,Yes,13.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,No,2019-11-16,,2406
6402-ZFPPI,Female,,No,,ten,,,,Yes,Yes,No,,,Yes,,Yes,Mailed check,,2660.2,Yes,2021-09-16,2022-11-08,2315
0980-FEXWF,Male,0.0,Yes,Yes,26.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,No,2020-04-24,,7380
7486-KSRVI,Male,0.0,No,No,43.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,Yes,2020-04-30,,6762
3011-WQKSZ,Male,0.0,No,Yes,,,,No,No internet service,No internet service,No internet service,,,No internet service,,Yes,,20.0,,No,2019-03-15,,6024
8443-WVPSS,Male,0.0,Yes,No,10.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,2021-05-11,,2767
3006-XIMLN,Female,0.0,No,Yes,2.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,2023-12-05,,3391
8218-FFJDS,Female,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,No,2022-02-18,,4399
1986-PHGZF,Male,1.0,No,No,18.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,No,2019-12-04,,9808
9965-YOKZB,Male,1.0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes,2021-05-10,,7349
0504-HHAPI,Female,1.0,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,Yes,2023-01-17,2024-07-02,1284
9360-OMDZZ,Male,0.0,No,No,24.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,2322.85,No,2023-11-13,,1286
6305-YLBMM,Male,0.0,No,No,69.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262,Yes,2019-09-23,,4128
0345-XMMUG,Female,0.0,Yes,No,46.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,No,2022-03-19,,2881
8024-XNAFQ,Female,1.0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,No,2019-04-08,,4662
3647-GMGDH,Male,0.0,Yes,No,22.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,Yes,2022-03-16,,9961
2988-GBIVW,Female,1.0,Yes,No,153,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.85,6470.1,No,2024-02-03,,2761
2832-SCUCO,Female,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.9,57.4,No,2019-04-06,,6372
7036-ZZKBD,Male,0.0,Yes,No,31.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,No,2022-02-09,,5343
3791-LGQCY,Female,1.0,Yes,No,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes,2019-02-25,2022-01-11,6939
0265-PSUAE,Female,0.0,Yes,Yes,16.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No,2021-09-20,,5919
0463-TXOAK,Male,0.0,No,Yes,52.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1334.5,No,2022-08-16,,5643
0594-UFTUL,Male,0.0,Yes,Yes,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252,No,2024-02-12,,3484
9509-MPYOD,Female,0.0,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.75,700.45,No,2022-10-05,2023-11-21,9692
9128-CPXKI,Female,0.0,No,No,59.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.8,5655.45,No,2022-01-09,2022-08-04,3406
0129-KPTWJ,Male,0.0,Yes,No,72.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,No,2023-03-06,2022-06-04,2298
8166-ZZTFS,Female,1.0,Yes,No,66.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,Yes,2021-03-09,,1863
5855-EIBDE,Female,0.0,Yes,No,49.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,5174.35,No,2023-07-07,,1606
5365-LLFYV,Female,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,No,2024-03-13,,4177
5956-YHHRX,Male,1.0,No,No,21.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,2271.85,No,2021-10-11,,8344
6008-NAIXK,Male,1.0,No,No,54.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.45,2966.95,No,2021-03-31,,2391
2956-GGUCQ,Male,1.0,Yes,No,24.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,Yes,2023-10-12,,1036
1928-BXYIV,Male,0.0,No,No,1.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.15,61.15,No,2023-03-14,,5769
5760-FXFVO,Male,0.0,No,No,6.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,No,2020-08-22,,6053
6595-COKXZ,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,2020-07-26,2019-09-21,6069
0961-ZWLVI,Male,0.0,No,Yes,49.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,No,2019-11-17,,1012
5181-OABFK,Female,0.0,Yes,Yes,56.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.3,3346.8,No,2019-03-27,,2827
4007-NHVHI,Female,1.0,No,No,56.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.85,5219.65,No,2023-04-01,2023-06-16,4133
7816-VGHTO,Female,0.0,Yes,Yes,6.0,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.55,217.5,No,2022-06-04,,7656
5871-DGTXZ,Male,0.0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,607.7,No,2019-01-03,,6857
7550-WIQVA,Male,0.0,Yes,Yes,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.25,5431.4,No,2020-05-05,2022-11-25,8330
7544-ZVIKX,Male,0.0,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6004.85,No,2023-06-20,,5925
0016-QLJIS,Female,0.0,Yes,Yes,65.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.45,5957.9,No,2022-06-06,2022-09-30,4631
7508-DQAKK,Female,0.0,No,No,64.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.4,5442.05,No,2024-04-20,,6038
5176-OLSKT,Female,0.0,Yes,No,66.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.9,4370.25,No,2021-08-08,,4463
9356-AXGMP,Male,0.0,Yes,No,38.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.7,4428.6,No,2021-04-22,,2415
3556-BVQGL,Female,0.0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,416.45,No,2019-04-28,,6181
0362-ZBZWJ,Male,0.0,No,,,,Yes,,No,No,No,,,Yes,,,,,,Yes,2022-11-09,,3652
8979-CAMGB,Male,1.0,No,No,64.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.1,6688.1,No,2022-09-13,,3379
4211-MMAZN,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Yes,2021-08-06,2023-11-13,7389
7581-EBBOU,Female,0.0,No,No,60.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,4224.7,No,2020-04-05,,1594
4274-OWWYO,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,2019-04-30,,1209
5073-RZGBK,Female,0.0,Yes,Yes,50.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,No,2019-02-02,2019-10-26,4204
1541-ETJZO,Male,0.0,No,No,1.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,Yes,2020-09-03,,6356
2192-CKRLV,Female,0.0,Yes,No,72.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,49.2,3580.95,No,2020-07-25,2022-07-07,8557
3154-HMWUU,Male,0.0,Yes,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.5,1198.8,No,2022-10-04,2021-11-24,5653
6119-SPUDB,Male,0.0,No,No,46.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,No,2024-01-09,,3327
6522-OIQSX,Female,0.0,Yes,Yes,69.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5,No,2020-10-20,2022-08-07,4095
7813-ZGGAW,Male,1.0,No,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,No,2019-05-31,,4406
8748-HFWBO,Male,0.0,Yes,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,357.7,No,2023-01-15,,4012
1052-QJIBV,Female,0.0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1397.3,No,2024-06-16,,7017
1319-YLZJG,Male,0.0,Yes,No,12.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6,959.9,No,2019-09-28,2020-03-14,8189
4106-HADHQ,Male,0.0,Yes,Yes,39.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,Yes,2022-01-31,2021-11-02,7378
0723-FDLAY,Male,0.0,No,No,44.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.15,No,2021-05-27,,4437
3050-RLLXC,Female,0.0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.25,4620.4,No,2024-01-01,,3587
9298-WGMRW,Female,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,No,2021-06-22,,1718
2369-UAPKZ,Male,0.0,No,No,5.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,Yes,2022-01-05,,8180
3088-LHEFH,Female,0.0,No,No,11.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,No,2021-01-15,,9657
2778-OCLGR,Male,1.0,Yes,No,24.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Yes,2023-12-06,,1493
6583-KQJLK,Female,1.0,Yes,No,86,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,1285.05,No,2023-02-17,2022-12-23,2173
8544-JNBOX,Male,0.0,No,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1521.2,No,2020-10-09,2021-03-02,2930
6681-ZSEXG,Male,0.0,Yes,No,56.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,No,2020-07-30,,8176
6139-ZZRBQ,Male,1.0,No,No,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1198.05,No,2023-06-24,,2946
6116-RFVHN,Female,0.0,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,No,2024-05-11,,1125
0637-KVDLV,Male,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,Yes,2024-06-11,2024-04-14,4022
